name,price,rating,sale_count
"<span class=""su-styled-text primary default"">ASUS Vivobook 15 Laptop AMD Ryzen 5 7430U 16GB RAM - 512GB SSD - Windows 11 Home</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$458.99</span> <span class=""su-styled-text secondary strikethrough large"">$608.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$170.33 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">ASUS Vivobook 15 Laptop AMD Ryzen 5 7430U 16GB RAM - 512GB SSD - Windows 11 Home</span> <span class=""su-styled-text secondary default"">Shop With Confidence, Buy From Newegg</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">ASUS</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$458.99</span> <span class=""su-styled-text secondary strikethrough large"">$608.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$170.33 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">newegg </span> <span class=""su-styled-text primary large"">99.4% positive (1M)</span>"
"<span class=""su-styled-text primary default"">Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$319.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$138.36 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">95 sold</span>",,"<span class=""su-styled-text primary default"">Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD</span> <span class=""su-styled-text secondary default"">Open Box · </span> <span class=""su-styled-text secondary default"">Dell · </span> <span class=""su-styled-text secondary default"">512 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$319.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$138.36 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">95 sold</span> <span class=""su-styled-text default"">bestptv  99.3% positive (2.8K)</span>"
"<span class=""su-styled-text primary default"">Lenovo ThinkPad L14 Gen 3 14"" FHD Touch AMD Ryzen 5 PRO 5675U 16GB 512GB SSD FPR</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$375.00</span> <span class=""su-styled-text secondary strikethrough large"">$619.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$151.02 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">Lenovo ThinkPad L14 Gen 3 14"" FHD Touch AMD Ryzen 5 PRO 5675U 16GB 512GB SSD FPR</span> <span class=""su-styled-text secondary default"">Certified - Refurbished · </span> <span class=""su-styled-text secondary default"">Lenovo</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$375.00</span> <span class=""su-styled-text secondary strikethrough large"">$619.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$151.02 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text default"">themaxmart  99.6% positive (16.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">NANOTE NEXT UMPC-03-SR Windows 11 Intel HD Graphics 8GB 64GB SSD Tested</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$230.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">16 watchers</span>",,"<span class=""su-styled-text primary default"">NANOTE NEXT UMPC-03-SR Windows 11 Intel HD Graphics 8GB 64GB SSD Tested</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Intel · </span> <span class=""su-styled-text secondary default"">64 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$230.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">16 watchers</span> <span class=""su-styled-text primary large"">electric_japan_0 </span> <span class=""su-styled-text primary large"">100% positive (43)</span>"
"<span class=""su-styled-text primary default"">Lenovo ThinkPad P50/4K /i7-6820HQ/16GB/512GB NVME/NIVIDIA M2000M/W11 PRO</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$455.54</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$39.96 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span>",,"<span class=""su-styled-text primary default"">Lenovo ThinkPad P50/4K /i7-6820HQ/16GB/512GB NVME/NIVIDIA M2000M/W11 PRO</span> <span class=""su-styled-text secondary default"">Pre-Owned</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$455.54</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$39.96 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span> <span class=""su-styled-text primary large"">albertomanti </span> <span class=""su-styled-text primary large"">100% positive (41)</span>"
"<span class=""su-styled-text primary default"">Gateway 11.6"" 2-in-1 Laptop GWTC116-1 Purple Touchscreen 4GB RAM 64GB Windows</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$99.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$81.07 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">9 watchers</span>",,"<span class=""su-styled-text primary default"">Gateway 11.6"" 2-in-1 Laptop GWTC116-1 Purple Touchscreen 4GB RAM 64GB Windows</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">Gateway · </span> <span class=""su-styled-text secondary default"">64 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$99.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$81.07 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">9 watchers</span> <span class=""su-styled-text primary large"">electronicscentralstore </span> <span class=""su-styled-text primary large"">99.4% positive (2.9K)</span>"
"<span class=""su-styled-text primary default"">Microsoft Surface Pro 5 1807 i5-7300U 8GB 256GB LTE 12.3"" Win 10 No Keyboard</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$215.78</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$11.73 delivery</span> <span class=""su-styled-text secondary large"">Located in Germany</span> <span class=""su-styled-text primary bold large"">21 sold</span>",,"<span class=""su-styled-text primary default"">Microsoft Surface Pro 5 1807 i5-7300U 8GB 256GB LTE 12.3"" Win 10 No Keyboard</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Microsoft</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$215.78</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$11.73 delivery</span> <span class=""su-styled-text secondary large"">Located in Germany</span> <span class=""su-styled-text primary bold large"">21 sold</span> <span class=""su-styled-text primary large"">onero_tekno </span> <span class=""su-styled-text primary large"">99.1% positive (222)</span>"
"<span class=""su-styled-text primary default"">HP EliteBook 845 G8 14"" FHD AMD Ryzen 5 PRO 5650U 32GB 256GB SSD W11P Laptop SL</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$379.00</span> <span class=""su-styled-text secondary strikethrough large"">$729.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$151.94 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">HP EliteBook 845 G8 14"" FHD AMD Ryzen 5 PRO 5650U 32GB 256GB SSD W11P Laptop SL</span> <span class=""su-styled-text secondary default"">Certified - Refurbished · </span> <span class=""su-styled-text secondary default"">HP</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$379.00</span> <span class=""su-styled-text secondary strikethrough large"">$729.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$151.94 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text default"">prycedin  99.4% positive (78.9K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">HP 15.6"" Touch Laptop, 13th Gen Intel i3, 16GB RAM &amp; 512BG SSD Win 11 Pro+Office</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$409.00</span> <span class=""su-styled-text secondary strikethrough large"">$609.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$164.11 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">13 sold</span>",,"<span class=""su-styled-text primary default"">HP 15.6"" Touch Laptop, 13th Gen Intel i3, 16GB RAM &amp; 512BG SSD Win 11 Pro+Office</span> <span class=""su-styled-text secondary default"">Open Box · </span> <span class=""su-styled-text secondary default"">HP · </span> <span class=""su-styled-text secondary default"">512 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$409.00</span> <span class=""su-styled-text secondary strikethrough large"">$609.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$164.11 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">13 sold</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">HP 250 g5 15.6"" FULLHD 1920X1080 i5-7200U 8gb 256gb WIN11</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$149.56</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$20.55 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span>",,"<span class=""su-styled-text primary default"">HP 250 g5 15.6"" FULLHD 1920X1080 i5-7200U 8gb 256gb WIN11</span> <span class=""su-styled-text secondary default"">Pre-Owned</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$149.56</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$20.55 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span> <span class=""su-styled-text primary large"">logicfeed </span> <span class=""su-styled-text primary large"">92.4% positive (2.7K)</span>"
"<span class=""su-styled-text primary default"">2026 ASUS Vivobook 14"" FHD Laptop 13th Gen Intel i3 12GB RAM 256GB SSD Win11 Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$469.00</span> <span class=""su-styled-text secondary strikethrough large"">$969.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$172.64 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">58 watchers</span>",,"<span class=""su-styled-text primary default"">2026 ASUS Vivobook 14"" FHD Laptop 13th Gen Intel i3 12GB RAM 256GB SSD Win11 Pro</span> <span class=""su-styled-text secondary default"">✅Lifetime Office 2024+Win 11 Pro ✅Fast Shipping On Sale</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">ASUS · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$469.00</span> <span class=""su-styled-text secondary strikethrough large"">$969.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$172.64 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">58 watchers</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">2026 HP Laptop 15.6 Touch Ryzen 5 7520U 8GB RAM Up to 1TB SSD Al Copilot Win Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$379.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$529.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$157.21 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">2026 HP Laptop 15.6 Touch Ryzen 5 7520U 8GB RAM Up to 1TB SSD Al Copilot Win Pro</span> <span class=""su-styled-text secondary default"">✅Pro+Lifetime Office 2024 ✅Touchscreen ✅ Al Copilot</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$379.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$529.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$157.21 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">Dell Laptop Latitude 5420 Core i5-11th 16GB Ram 256GB SSD Windows 11 Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$252.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">10 watchers</span>","<div class=""x-star-rating""><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[1]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[1]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><defs data-marko-key=""@defs s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[1]-0""><symbol viewbox=""0 0 16 16"" id=""icon-star-filled-16""><path d=""M8.596 1.928a.625.625 0 0 0-1.19 0L6.055 6.136H1.62a.625.625 0 0 0-.346 1.146l3.56 2.364-1.366 4.035a.625.625 0 0 0 .953.71L8 11.862l3.578 2.528a.625.625 0 0 0 .953-.71l-1.366-4.036 3.55-2.364a.625.625 0 0 0-.346-1.145H9.955l-1.36-4.207Z""></path></symbol></defs><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[2]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[2]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[3]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[3]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[4]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-1[4]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-2-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-2-0"" class=""icon icon--16-colored"" focusable=""false"" aria-hidden=""true""><defs data-marko-key=""@defs s0-2-54-0-9-8-4-4-0-3-0-4[0]-1-0-1-6-1-7-33-1-1-2-2-0""><symbol viewbox=""0 0 16 16"" id=""icon-star-half-16-colored""><path fill=""#707070"" fill-rule=""evenodd"" d=""M8 1.495c.272 0 .512.175.596.433l1.359 4.207h4.415a.625.625 0 0 1 .346 1.145l-3.55 2.364 1.366 4.036a.625.625 0 0 1-.953.71l-3.578-2.528-3.58 2.528a.625.625 0 0 1-.953-.71l1.366-4.035-3.56-2.364a.625.625 0 0 1 .346-1.146h4.435l1.35-4.206A.625.625 0 0 1 8 1.495Zm.003 2.663L6.966 7.385H3.69l2.635 1.75-1.058 3.127L8 10.332l2.731 1.93-1.058-3.126 2.63-1.75H9.045L8.003 4.157Z"" clip-rule=""evenodd""></path><path fill=""#191919"" d=""M7.406 1.929A.625.625 0 0 1 8 1.495v10.367L4.42 14.39a.625.625 0 0 1-.952-.71l1.366-4.035-3.56-2.364a.625.625 0 0 1 .346-1.146h4.435l1.35-4.206Z""></path></symbol></defs><use href=""#icon-star-half-16-colored""></use></svg><!--M_fbd99063/--><span class=""clipped"">4.5 out of 5 stars.</span></div>","<span class=""su-styled-text primary default"">Dell Laptop Latitude 5420 Core i5-11th 16GB Ram 256GB SSD Windows 11 Pro</span> <span class=""su-styled-text secondary default"">Excellent - Refurbished · </span> <span class=""su-styled-text secondary default"">Dell · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$252.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">10 watchers</span> <span class=""su-styled-text default"">at.services  99.8% positive (1.5K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Samsung Galaxy Z Flip 7 - 256 GB - Jetblack (Unlocked)</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$300.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span>","<div class=""x-star-rating""><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[1]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[1]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[2]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[2]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[3]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[3]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[4]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[4]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[5]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[1]-1-0-1-6-1-7-33-1-1-2-1[5]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><span class=""clipped"">5.0 out of 5 stars.</span></div>","<span class=""su-styled-text primary default"">Samsung Galaxy Z Flip 7 - 256 GB - Jetblack (Unlocked)</span> <span class=""su-styled-text secondary default"">Open Box · </span> <span class=""su-styled-text secondary default"">Microsoft</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$300.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">jordobaldwi_0 </span> <span class=""su-styled-text primary large"">0% positive (34)</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5300 12.5"" Intel Core i5-8th, 1.6GHz 8GB 128GB SSD Windows 11pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$135.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">17 watchers</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 5300 12.5"" Intel Core i5-8th, 1.6GHz 8GB 128GB SSD Windows 11pro</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Dell · </span> <span class=""su-styled-text secondary default"">128 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$135.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">17 watchers</span> <span class=""su-styled-text primary large"">technologyglobal1989 </span> <span class=""su-styled-text primary large"">99.4% positive (1.9K)</span>"
"<span class=""su-styled-text primary default"">HP Black Notebook Laptop Windows 11 Built-in Webcam Portable Computer</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$159.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">HP Black Notebook Laptop Windows 11 Built-in Webcam Portable Computer</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">Acme Made</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$159.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">n4rnq-37 </span> <span class=""su-styled-text primary large"">0% positive (0)</span>"
"<span class=""su-styled-text primary default"">Acer TravelMate Spin B3 2-in-1 11.6"" Touch N5030 8GB RAM 256G SSD Windows 11 Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$139.99</span> <span class=""su-styled-text secondary strikethrough large"">$209.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$59.46 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">55 sold</span>",,"<span class=""su-styled-text primary default"">Acer TravelMate Spin B3 2-in-1 11.6"" Touch N5030 8GB RAM 256G SSD Windows 11 Pro</span> <span class=""su-styled-text secondary default"">Very Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Acer · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$139.99</span> <span class=""su-styled-text secondary strikethrough large"">$209.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$59.46 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">55 sold</span> <span class=""su-styled-text default"">reviveit.io  99.9% positive (118.3K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 12 7220 WiFi Rugged Tablet i5-8365U 8GB 256GB</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$776.34</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$34.25 delivery</span> <span class=""su-styled-text secondary large"">Located in Germany</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">38 sold</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 12 7220 WiFi Rugged Tablet i5-8365U 8GB 256GB</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$776.34</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$34.25 delivery</span> <span class=""su-styled-text secondary large"">Located in Germany</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">38 sold</span> <span class=""su-styled-text primary large"">berlin-shop </span> <span class=""su-styled-text primary large"">99.5% positive (104.1K)</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5520 15.6” Core i7-1185G7 32GB 1TB SSD Win 11 Pro Touchscreen</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$545.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$356.06 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">79 watchers</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 5520 15.6” Core i7-1185G7 32GB 1TB SSD Win 11 Pro Touchscreen</span> <span class=""su-styled-text secondary default"">Excellent - Refurbished · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$545.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$356.06 delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">79 watchers</span> <span class=""su-styled-text default"">pioneer-surplus  99.7% positive (9K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
