id,adult,title,video,overview,softcore,genre_ids,popularity,vote_count,poster_path,release_date,vote_average,backdrop_path,original_title,original_language
316029,False,The Greatest Showman,False,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",False,[18],9.5253,10049,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,7.857,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,The Greatest Showman,en
33602,False,Temple Grandin,False,"A biopic of Temple Grandin, an autistic American who has become one of the leading scientists in humane livestock handling.",False,"[18, 36]",2.0195,551,/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg,2010-02-06,7.856,/aCURY1tNUkvrNnjw5qYJXTUp7z.jpg,Temple Grandin,en
3112,False,The Night of the Hunter,False,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.",False,"[80, 18, 53]",3.4016,1829,/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg,1955-07-26,7.857,/7cVEnb4Pth3STa7YfVOk9RtzDLB.jpg,The Night of the Hunter,en
774531,False,Young Woman and the Sea,False,"This is the extraordinary true story of Trudy Ederle, the first woman to successfully swim the English Channel. Through the steadfast support of her older sister and supportive trainers, she overcame adversity and the animosity of a patriarchal society to rise through the ranks of the Olympic swimming team and complete the 21-mile trek from France to England.",False,"[36, 18]",2.1656,429,/bZlecCuBVvKuarNGvchBwaOsQ3c.jpg,2024-05-31,7.855,/fpo2qM5b4gTF5EHuYGlxsDIlZOj.jpg,Young Woman and the Sea,en
581528,False,"The Gangster, the Cop, the Devil",False,"After barely surviving a brutal attack by a sadistic serial killer, crime boss Jang Dong-su is left humiliated. Determined to catch the killer known as K, he forms an uneasy alliance with Jung Tae-seok, a relentless and incorruptible detective who often disrupts his illegal business. However, while Jang Dong-su wants K dead, Jung Tae-suk is determined to bring him to justice. With a deal in place—whoever finds K first will decide his fate—the hunt begins, blurring the lines between crime and law.",False,"[28, 80, 53]",14.8356,1461,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,2019-05-15,7.855,/jJJQ1PPXUEchqyZ9YyWzgSNU39Z.jpg,악인전,ko
381341,False,Perfect Strangers,False,"During a dinner, a group of friends decide to share whatever message or phone call they will receive during the evening, with unforeseen consequences.",False,[18],2.4115,4631,/3wknM629Vryofb1HNo2YnLQnQyn.jpg,2016-02-11,7.854,/1YhiocGm8aOwILGX7mwlkdbr0ph.jpg,Perfetti sconosciuti,it
331482,False,Little Women,False,Four sisters come of age in America in the aftermath of the Civil War.,False,"[18, 10749]",12.1108,6830,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,7.9,/lqxxwTRk0l7CubY6JkJdhnwJEkn.jpg,Little Women,en
32085,False,Vincent,False,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,False,"[16, 14]",0.9195,914,/sH8CMLnuXbQv9T61mUCPHxZotDJ.jpg,1982-10-01,7.9,/7OY9BSM5CYQiHvonQhlQiJGaEnL.jpg,Vincent,en
3034,False,Young Frankenstein,False,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",False,[35],4.3666,3389,/3BvvVKPg9yucChlSvQtJxAbLmj9.jpg,1974-12-15,7.854,/wKSJLUgJtCMSZOIU1By8g5FSaHk.jpg,Young Frankenstein,en
522212,False,Just Mercy,False,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",False,"[18, 80, 36]",4.6402,2485,/2bDZl3PzFLFWe4gaFUQnnaslqT3.jpg,2019-12-25,7.854,/wfabrzHzfYTdCj3iSCY7OEQbND0.jpg,Just Mercy,en
777,False,Grand Illusion,False,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.",False,"[18, 36, 10752]",1.5858,776,/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg,1937-06-04,7.854,/9eHg5qX7LkjW2Zrejvap2RmFGlD.jpg,La Grande Illusion,fr
453,False,A Beautiful Mind,False,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",False,"[18, 10749]",8.6748,11072,/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg,2001-12-14,7.855,/vVBcIN68kFq681b4lObiNJhEVro.jpg,A Beautiful Mind,en
1214484,False,Let Go,False,A jaded mother makes a last-ditch effort to keep her family together by taking them on a trip to their teenage daughter’s pole dancing competition.,False,[18],1.6267,361,/hIJRqqAaMUtQ13mZL6lCE6myhXH.jpg,2024-11-01,7.853,/pAT3Ie1lxxGBJn0USyxcUgBjw76.jpg,Släpp taget,sv
16804,False,Departures,False,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",False,[18],2.4218,927,/mms4nMZuPYOyEengRxCaEk7SXMd.jpg,2008-09-13,7.9,/AoWW2J4PoDe0IPuCVQOk50QFS4D.jpg,おくりびと,ja
944401,False,Dogman,False,"A boy, bruised by life, finds his salvation through the love of his dogs.",False,"[28, 18, 80]",2.8099,1378,/5RuUD7J4vO0El7TRL9guZIik0I0.jpg,2023-09-27,7.851,/nvW0QfRJ7ga9TK8DKwBfAPA8ywP.jpg,Dogman,fr
968,False,Dog Day Afternoon,False,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturile. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",False,"[80, 18, 53]",4.0419,3365,/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,1975-09-21,7.8,/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg,Dog Day Afternoon,en
501929,False,The Mitchells vs. the Machines,False,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",False,"[16, 12, 35]",6.0228,3349,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,2021-04-22,7.845,/vsZLf5uog08pAnfsMuDWrsLWUUF.jpg,The Mitchells vs. the Machines,en
16,False,Dancer in the Dark,False,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, dreaming up little numbers to the rhythmic beats of her surroundings.",False,"[18, 80]",2.7889,2002,/pWzOfTJRZHPNO1VNrMnNFqRcJwg.jpg,2000-09-01,7.845,/vxvzf0cGtFY2Vpw5ULWumCIW6Ri.jpg,Dancer in the Dark,en
59440,False,Warrior,False,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",False,"[18, 28]",6.4014,5012,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,2011-09-09,7.844,/zb7b40ieuRGiIc9ebIEapneaCsl.jpg,Warrior,en
293299,False,Feast,False,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",False,"[16, 35, 18, 10751]",1.513,902,/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,2014-10-25,7.838,/2xyyn4Rc9kbkaojG9am1FInCmxr.jpg,Feast,en
554590,False,Tod@s Caen,False,A pair of seducers try to prove who has the best techniques while trying not to fall in love with each other.,False,[35],0.8392,484,/3FldRByUqkzOPOZzsPO1PRFzbaQ.jpg,2019-08-30,7.837,/9Ef8abhHjuqyCNlhscEohNXsLJj.jpg,Tod@s Caen,es
505192,False,Shoplifters,False,"In the outskirts of Tokyo, a poor but close-knit group living on the fringes of society survives through shoplifting and odd jobs. When Osamu and his son take in a neglected young girl, their already fragile existence begins to unravel. As the family grows attached to her, buried secrets surface, forcing them to confront the true meaning of love, belonging, and what makes a family.",False,"[18, 80, 53]",6.0551,2298,/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg,2018-06-02,7.837,/k49RhOmaKfoybjR3vBSaOJrIGmc.jpg,万引き家族,ja
505192,False,Shoplifters,False,"In the outskirts of Tokyo, a poor but close-knit group living on the fringes of society survives through shoplifting and odd jobs. When Osamu and his son take in a neglected young girl, their already fragile existence begins to unravel. As the family grows attached to her, buried secrets surface, forcing them to confront the true meaning of love, belonging, and what makes a family.",False,"[18, 80, 53]",6.0551,2298,/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg,2018-06-02,7.837,/k49RhOmaKfoybjR3vBSaOJrIGmc.jpg,万引き家族,ja
698508,False,Redeeming Love,False,"A young couple's relationship clashes with the harsh realities of the California Gold Rush of 1850. Angel, experiencing love for the first time and facing demons unsurmountable, runs from the new life she doesn't believe she deserves. When Michael sets out to find her, Angel discovers that she indeed has the power to choose the life she wants.",False,"[10749, 18, 37]",11.6585,745,/2iu0lBF7sfAioLfSnSJtdKxlms6.jpg,2022-01-21,7.839,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,Redeeming Love,en
235,False,Stand by Me,False,"After learning that a boy their age has been accidentally killed near their rural homes, four boys decide to go see the body. Gordie, Vern, Chris, and Teddy encounter a mean junk man and a marsh full of leeches, but they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",False,"[80, 18]",9.2076,6511,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,1986-08-08,7.837,/yjGllQUm28R4X9xD9T5xMszirgw.jpg,Stand by Me,en
438695,False,Sing 2,False,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",False,"[16, 35, 10751, 10402]",13.0176,4767,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,7.8,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,Sing 2,en
16859,False,Kiki's Delivery Service,False,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",False,"[16, 10751, 14]",9.9014,4565,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,7.835,/h5pAEVma835u8xoE60kmLVopLct.jpg,魔女の宅急便,ja
379170,False,Sherlock: The Abominable Bride,False,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,False,"[80, 18, 9648, 53, 10770]",3.1566,2338,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,2016-01-01,7.8,/gGeoc8rFfPRIakXNttoFU85YVwv.jpg,Sherlock: The Abominable Bride,en
116322,False,The Legend of La Llorona,False,"Based on a famous Mexican legend, a group of kids must stop the ghost of a woman whose guilt over the drowning of her own children leads her to abduct youngsters who wander the woods at night.",False,"[16, 10751, 14, 27]",3.9248,302,/vBiqoYfDIWKKzZTiQScqgCO09UD.jpg,2011-10-21,7.834,/ve2kf4Zq1KjlepBikR01pTX7Pmr.jpg,La Leyenda de la Llorona,es
32480,False,The Marquis of Grillo,False,"In 18th-century Rome, impish aristocrat Onofrio del Grillo amuses himself by playing pranks on all sorts of people — his reactionary family and fellow nobles, the poors, the French occupiers trying to modernize society, and even the Pope himself.",False,[35],0.6994,497,/ew6UD5tZhADSctIhkbN9RSoyBVv.jpg,1981-12-23,7.834,/1an0AhEZ6hRkfmjRsemYvBfRKyh.jpg,Il marchese del Grillo,it
550205,False,Wish Dragon,False,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,False,"[16, 10751, 35, 14, 10749, 12]",5.7724,1474,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,2021-01-15,7.8,/4kIRrW1AlHP5Idne8CPHeQt8nR5.jpg,Wish Dragon,en
178682,False,The Wizards Return: Alex vs. Alex,False,"While trying to prove to her family she can be mature and responsible, teen wizard Alex Russo conjures up a spell to rid herself of her bad qualities, unintentionally creating a Good and Evil Alex. When Evil Alex gets involved in a plan to take over the world by a dark wizard, Good Alex must find a way to save her family, humankind, and ultimately herself in an epic Good vs. Evil battle.",False,"[10751, 35, 10770, 14]",1.4779,1072,/iWL88DymJrzO6hYI1ykUeUohqef.jpg,2013-06-01,7.833,/g6sOVAuxEpdzFdIgUU2fYMntHGm.jpg,The Wizards Return: Alex vs. Alex,en
9479,False,The Nightmare Before Christmas,False,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",False,"[14, 16, 10751]",9.5034,10319,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,7.831,/dSfrsjhqC6lYe7LYDYnzWeXZmEl.jpg,The Nightmare Before Christmas,en
3083,False,Mr. Smith Goes to Washington,False,"After the death of a United States Senator, idealistic Jefferson Smith is appointed as his replacement in Washington. Soon, the naive and earnest new senator has to battle political corruption.",False,"[35, 18]",2.4387,1194,/nDjg1fbNyq15excNDl3acd2IqAk.jpg,1939-10-19,7.8,/4HagjGPF6dMGYlmx7mEfjLV2kQ0.jpg,Mr. Smith Goes to Washington,en
2440,False,Joint Security Area,False,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",False,"[18, 53, 28]",3.5748,826,/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg,2000-09-09,7.8,/z7w6ACQJTeGYASr1plSwfRe6Ytk.jpg,공동경비구역 JSA,ko
266856,False,The Theory of Everything,False,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",False,"[18, 10749]",4.2202,11112,/7kwcLFNt887saoQAL7EY0XnW7VI.jpg,2014-11-07,7.831,/dh2QT3TPtAQf057yeLpNMuaJlmp.jpg,The Theory of Everything,en
16761,False,A Movie of Eggs,False,"A small egg named Toto decides that he wants to fulfill his purpose in life and become a chicken instead of dying in a frying pan; so he starts a quest to return to the farms along with his new friend, the noisy egg Willy and a crazy bacon stripe. The three friends will face lot of obstacles in their quest.",False,"[16, 35, 10751]",2.4262,319,/eHqGqr5xBat3P2b9YdRbKMLli4J.jpg,2006-04-21,7.829,/bdo313RjHEymI0W5tKYBKE54Las.jpg,Una película de huevos,es
93,False,Anatomy of a Murder,False,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",False,"[80, 18, 9648]",2.9528,1159,/b2G1QSAwtBv9luhEwErIgSRaU92.jpg,1959-07-01,7.828,/xfEU7DOlQPwz8Y0TBhKmpETuNIc.jpg,Anatomy of a Murder,en
445030,False,No Game No Life: Zero,False,"Six thousand years before Sora and Shiro were even a blink in the history of Disboard, war consumed the land, tearing apart the heavens, destroying stars, and even threatening to wipe out the human race. Amid the chaos and destruction, a young man named Riku leads humanity toward the tomorrow his heart believes in. One day, in the ruins of an Elf city, he meets Schwi, a female exiled ""Ex Machina"" android who asks him to teach her what it means to have a human heart.",False,"[12, 16, 18, 14, 10749]",3.6607,436,/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,2017-07-15,7.8,/zmJtqKaByFqYrxipeXyoAUSTD1w.jpg,No Game No Life: Zero,ja
406785,False,Inner Workings,False,"This is the story of the internal struggle between a man's Brain—a pragmatic protector who calculates his every move, and his Heart—a free-spirited adventurer who wants to let loose.",False,"[16, 10751, 35]",0.817,306,/vUZqG2SvTkAlMVlzARXaMNCYMuk.jpg,2016-11-23,7.828,/bAqEMKPKkYjH3JeW4jeda2AogpR.jpg,Inner Workings,en
11953,False,Kagemusha,False,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",False,"[28, 18, 36, 10752]",3.3623,735,/fJgqj9s8HNZz9zwX6femVJn8HEB.jpg,1980-04-26,7.8,/7qsKE8GsgjreeQ2mTLd5oKZ7Tbf.jpg,影武者,ja
10315,False,Fantastic Mr. Fox,False,"The Fantastic Mr. Fox, bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",False,"[12, 16, 35, 10751]",7.4763,6091,/euZyZb6iGreujYKrGyZHRddhUYh.jpg,2009-10-14,7.824,/xRxSLhhjPG2D8l0BXi0KdN4IvPt.jpg,Fantastic Mr. Fox,en
502,False,Fail Safe,False,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.,False,"[53, 18, 10752]",2.0435,468,/qrsj5hort5xkLOKw9NyraGMnlVP.jpg,1964-10-07,7.824,/p8TUKej4ka8FYAirpOoCy77t6yd.jpg,Fail Safe,en
24167,False,Two Women,False,A young widow flees from Rome during WWII and takes her lonely twelve-year-old-daughter to her rural hometown but the horrors of war soon catch up with them.,False,"[18, 10752]",1.8503,576,/biWDAUQD58enMEcyO2BqIVSycF4.jpg,1960-12-22,7.823,/3TcUsPiVU0fSLX0Mk7lc3DDuzkY.jpg,La ciociara,it
107,False,Snatch,False,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",False,"[80, 35]",10.174,9965,/kJZoAHq1SLDdWjeNGtlHAnGpmFV.jpg,2000-09-01,7.823,/gTghF8ardwJ48XLHkiapWk3ZmSo.jpg,Snatch,en
22,False,Pirates of the Caribbean: The Curse of the Black Pearl,False,"When wily pirate Captain Barbossa seizes Jack Sparrow’s beloved ship, the Black Pearl, and kidnaps the governor’s daughter, Elizabeth Swann, blacksmith Will Turner reluctantly teams up with the unpredictable pirate Jack to rescue her—only to uncover a terrifying curse that turns Barbossa’s crew into the undead.",False,"[12, 14, 28]",37.7828,22217,/kvDwL2gTf6yxujbsWbsGQB3Z9Wa.jpg,2003-07-09,7.823,/zXMGAtDqJ58P8G3W4bwKyYffPhn.jpg,Pirates of the Caribbean: The Curse of the Black Pearl,en
826,False,The Bridge on the River Kwai,False,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",False,"[18, 36, 10752]",3.6759,2367,/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,1957-10-11,7.8,/dRHfCeAoJ6SsMffQ6lavNU9E55z.jpg,The Bridge on the River Kwai,en
31411,False,The Cameraman,False,A photographer takes up newsreel shooting to impress a secretary.,False,"[35, 10749, 18]",0.9291,434,/oz7dVRzxN95IIpa7hsG5XS3nO2L.jpg,1928-09-10,7.821,/7Za5Riy12u1CUDXeqMUlDBweYAE.jpg,The Cameraman,en
714888,False,Argentina 1985,False,"In the 1980s, a team of lawyers takes on the heads of Argentina's bloody military dictatorship in a battle against odds and a race against time.",False,"[18, 36, 80]",1.5425,738,/nmh7vD2eDVRqFJoCpEzVcfGcPPf.jpg,2022-09-29,7.82,/gh1Rghpf3BIISHSAw9GsObG4TN3.jpg,Argentina 1985,es
263115,False,Logan,False,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",False,"[28, 18, 878]",14.8942,20387,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-02-28,7.82,/4DZxWNSAyksN6N3JkvpJ53Yq6zU.jpg,Logan,en
805,False,Rosemary's Baby,False,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",False,"[18, 27, 53]",5.9839,4362,/uYgvlHceRFjAFbsNeMInYcLZLUb.jpg,1968-06-12,7.818,/qszuXKhzYR24oRpsmh7eZaPbvL8.jpg,Rosemary's Baby,en
86000,False,Always,False,A former boxer turned parking lot attendant finds hope in the love of the blind telemarketer who walks into his booth one day.,False,"[10749, 18]",3.0639,310,/7PaCGnjY87sc9088zxFf34Tamcz.jpg,2011-10-20,7.818,/3GkiDyH2Mm8F8T4jIRcohSNIJNW.jpg,오직 그대만,ko
3078,False,It Happened One Night,False,A runaway heiress makes a deal with the rogue reporter trailing her but the mismatched pair end up stuck with each other when their bus leaves them behind.,False,"[35, 10749]",2.4731,1400,/2PNUGWAflH6UUumas0POMmokHlc.jpg,1934-02-22,7.818,/hmiC0MsI0PDd1TJXC62xyw0tX0s.jpg,It Happened One Night,en
531,False,The Wrong Trousers,False,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno trousers created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.",False,"[16, 35, 10751]",1.8861,1159,/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg,1993-12-17,7.8,/9AbessEz2YKjmPtYKATDeYRW3Px.jpg,The Wrong Trousers,en
12,False,Finding Nemo,False,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",False,"[16, 10751, 12]",20.5902,20540,/5lc6nQc0VhWFYFbNv016xze8Jvy.jpg,2003-05-30,7.819,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,Finding Nemo,en
285700,False,The Fool,False,"The Fool is a movie about a simple plumber. An honest man, he is up against an entire system of corrupted bureaucrats. At stake are the lives of 800 inhabitants of an old dorm that is at risk of collapsing within the span of the night.",False,[18],1.9802,317,/jJOuPUrkpUDETHqfZU0hXWvuWU0.jpg,2014-08-09,7.817,/c4ewJ2mW1EDf12p8VYV0cZghW3V.jpg,Дурак,ru
14574,False,The Boy in the Striped Pyjamas,False,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",False,"[18, 10752, 36]",8.9339,7657,/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,2008-05-07,7.817,/A63giQFJP4ABqNk4sLzegVeqVdl.jpg,The Boy in the Striped Pyjamas,en
314365,False,Spotlight,False,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",False,"[18, 36]",6.4995,8790,/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,2015-11-06,7.814,/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg,Spotlight,en
631,False,Sunrise: A Song of Two Humans,False,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",False,"[18, 10749]",2.1529,900,/5V9jDm4u2QemGHbqjUyP5HmFmzf.jpg,1927-11-04,7.814,/hKrrCigPFmhv1bg5IJl9nzjEaN4.jpg,Sunrise: A Song of Two Humans,en
552532,False,Charm City Kings,False,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",False,[18],2.6192,498,/j732HPX0HSPcYvKURAIIS5Ppvk1.jpg,2020-01-27,7.813,/4FbTBvNO3VTFbFFghipK7Jqz7I6.jpg,Charm City Kings,en
650031,False,The Shadow in My Eye,False,"On March 21st, 1945, the British Royal Air Force set out on a mission to bomb Gestapo's headquarters in Copenhagen. The raid had fatal consequences as some of the bombers accidentally targeted a school and more than 120 people were killed, 86 of whom were children.",False,"[10752, 18, 36]",1.9407,547,/jCKvbH3a4V5IPoRAG85eDaniNqO.jpg,2021-10-28,7.812,/6LtEzA3Umx9mc0lq1g8xOfluGPx.jpg,Skyggen i mit øje,da
4977,False,Paprika,False,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it and recover it before damage is done: Paprika.",False,"[878, 53, 16]",7.5081,2859,/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,2006-10-01,7.812,/6oXn0037WWw4fTCc3Qczof71lSp.jpg,パプリカ,ja
594634,False,Close to the Horizon,False,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,False,"[10749, 18]",1.4549,506,/c8K79975Xtoy0i715QLZVpIoPDe.jpg,2019-10-10,7.811,/eTHuVXsUMGGSCCvYdMxpS6KNurZ.jpg,Dem Horizont so nah,de
83564,False,La luna,False,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",False,"[16, 10751, 14]",1.2503,845,/9euW64JUgFlA7fxN8lAmwK6gUaQ.jpg,2012-02-10,7.811,/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg,La luna,en
562,False,Die Hard,False,"High above the city of L.A. a team of terrorists has seized a building, taken hostages, and declared war. One man has manages to escape... An off-duty cop hiding somewhere inside. He's alone, tired... and the only chance anyone has got.",False,"[28, 53]",12.6957,12272,/7Bjd8kfmDSOzpmhySpEhkUyK2oH.jpg,1988-07-15,7.811,/bvk2AAH64lP2YZs02Q3jskfHT8j.jpg,Die Hard,en
80,False,Before Sunset,False,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",False,"[18, 10749]",3.9409,3787,/4sW5XH9ZfYXpvFzev00S1IGAEbg.jpg,2004-06-16,7.809,/vMI8oOEQbhaCQnBFM9mXvJGyEKc.jpg,Before Sunset,en
