v,vw,o,c,h,l,t,n
9108.0,218.902,218.89,218.84,218.9996,218.84,1754571480000,189
18456.0,218.794,218.8306,218.86,218.86,218.75,1754571540000,218
5835.0,218.8597,218.86,218.77,218.9,218.77,1754571600000,129
8332.0,218.8163,218.8,218.8,218.8899,218.7721,1754571660000,145
15861.0,218.7188,218.8,218.71,218.8,218.7,1754571720000,296
14093.0,218.7856,218.7,218.78,218.91,218.7,1754571780000,285
10808.0,218.8098,218.75,218.85,218.916,218.7,1754571840000,240
25330.0,218.7385,218.89,218.58,218.95,218.58,1754571900000,440
7138.0,218.7156,218.7,218.79,218.79,218.67,1754571960000,142
13982.0,218.8673,218.7901,218.85,218.9899,218.7901,1754572020000,216
8776.0,218.9102,218.85,218.9,218.97,218.85,1754572080000,162
5841.0,218.9866,218.94,219.0,219.0,218.9,1754572140000,166
10714.0,218.9729,219.0,218.95,219.0,218.95,1754572200000,157
8803.0,218.9308,218.9501,218.9,218.97,218.9,1754572260000,232
6717.0,218.8748,218.89,218.87,218.9,218.85,1754572320000,124
9422.0,218.8628,218.88,218.85,218.9,218.85,1754572380000,142
6614.0,218.8713,218.85,218.9,218.9,218.85,1754572440000,107
12202.0,218.901,218.88,218.89,218.94,218.88,1754572500000,162
17160.0,218.9897,218.89,219.0,219.0,218.89,1754572560000,285
13920.0,218.997,218.99,218.9999,219.0,218.9527,1754572620000,200
7117.0,218.9984,218.996,219.0,219.0,218.996,1754572680000,215
25450.0,218.9973,218.9601,218.99,219.0,218.96,1754572740000,121
10604.0,218.9441,218.98,218.8764,219.0,218.87,1754572800000,235
8668.0,218.9488,218.98,218.94,219.0,218.89,1754572860000,204
4939.0,218.9312,218.99,218.9,219.0,218.89,1754572920000,123
11300.0,218.7724,218.9,218.65,218.9,218.65,1754572980000,300
17021.0,218.6501,218.67,218.58,218.73,218.57,1754573040000,281
39047.0,218.8467,218.65,218.7,219.1,218.65,1754573100000,469
25740.0,218.7103,218.74,218.64,218.89,218.58,1754573160000,302
67828.0,219.0027,218.82,218.95,219.4,218.77,1754573220000,495
8105.0,218.8405,218.82,218.83,218.8982,218.78,1754573280000,211
11028.0,218.8349,218.73,218.8669,218.94,218.66,1754573340000,218
2978956.0,218.3692,218.875,217.21,219.53,217.02,1754573400000,30517
1096783.0,217.4308,217.23,217.073,218.9,216.58,1754573460000,10675
981510.0,217.4884,217.07,217.78,217.93,216.99,1754573520000,10195
728081.0,218.0765,217.795,218.34,218.42,217.7,1754573580000,10059
785920.0,218.3972,218.34,218.14,218.865,218.09,1754573640000,9259
514592.0,217.75,218.14,217.84,218.23,217.47,1754573700000,7137
741877.0,218.5688,217.845,218.55,219.0,217.82,1754573760000,8722
655906.0,218.8654,218.56,218.83,219.19,218.29,1754573820000,7339
706529.0,219.2494,218.84,219.68,219.71,218.8205,1754573880000,8228
663969.0,219.4825,219.681,218.932,219.85,218.9,1754573940000,8282
480290.0,219.0774,218.96,219.21,219.33,218.77,1754574000000,6908
579737.0,218.9844,219.2173,218.52,219.34,218.48,1754574060000,6148
472248.0,218.3369,218.4999,218.23,218.57,218.09,1754574120000,5723
698391.0,218.7626,218.222,219.235,219.29,218.19,1754574180000,8786
699119.0,219.4101,219.2499,219.675,219.685,219.03,1754574240000,8370
654444.0,219.3711,219.68,219.18,219.8,218.8945,1754574300000,7782
335558.0,218.8744,219.2,218.725,219.2001,218.61,1754574360000,4593
381497.0,218.4748,218.7,218.695,218.79,218.21,1754574420000,4908
371821.0,218.8818,218.695,218.99,219.0,218.625,1754574480000,4757
375884.0,219.1879,218.9999,218.98,219.44,218.9,1754574540000,5119
277897.0,218.9507,218.97,218.96,219.13,218.75,1754574600000,3987
267419.0,218.9144,218.95,218.665,219.0449,218.66,1754574660000,3757
201665.0,218.8775,218.68,218.82,219.05,218.68,1754574720000,3080
243372.0,218.8674,218.84,218.9101,219.04,218.7,1754574780000,3640
214322.0,218.8436,218.92,218.83,219.03,218.6712,1754574840000,3311
506144.0,218.9937,218.8257,219.1,219.25,218.7,1754574900000,5917
530039.0,219.3332,219.11,219.42,219.49,219.03,1754574960000,5978
